,Tweet,Date,Label
11607,call patriot pro federer crowd rooting tiafoe american bother,Call me a patriot but a pro Federer crowd at the #USOpen rooting against Tiafoe the American bothers me.,1
11608,rt it took five set roger federer survived first round scare advance,RT @Sportsnet: It took five sets but Roger Federer survived a first-round scare to advance at the #USOpen.,0
11609,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11610,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11611,that whoosh ny espn executive relaxing sphincter federer pulled match fifth,That WHOOSH from NY was all of the ESPN executives relaxing their sphincters when Federer just pulled that Match out in the fifth!! #USOpen,0
11612,roger first round winner tiafoe worthy foe,"Roger, first round winner. Tiafoe, a worthy foe. #USOpen",1
11613,crazy good match federer young american these early round never give stuff like,Crazy good match with Federer against a young American. These early rounds never give us stuff like that. #USOpen,1
11614,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11615,rt roger federer moving defeating american france tiafoe five set win,"RT @FAN590: Roger Federer is moving on at the #USOpen after defeating American Frances Tiafoe with a five-set win (4-6, 6-2, 6-1, 1-6, 6-4).",0
11616,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11617,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11618,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11619,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11620,rt it took five tight set roger federer france tiafoe,"RT @TennisIdentity: It took five tight sets, but Roger Federer d. Frances Tiafoe at the #USOpen: 4-6 6-1 6-2 1-6 6-4",0
11621,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11622,gsm federer tiafoe reach nd rd happy tiafoe well prime time,"GSM Federer 4-6, 6-2, 6-1, 1-6, 6-4 over Tiafoe to reach 2nd rd. Happy that Tiafoe did well in prime time. #usopen",1
11623,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11624,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11625,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11626,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11627,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11628,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11629,phew roger,Phew! Roger! #USOpen,0
11630,the announcer said federer got away mental mistake took match tiafoe he stronger federer,"The announcer just said ""Federer got away"" .. mental mistakes took that match from Tiafoe. He was stronger than Federer. #USOpen",0
11631,rt federer hang first round match,RT @NumbersMuncher: Federer hangs on in the first round... what a match. #USOpen,1
11632,rt federer may have won,RT @blogdiva: FEDERER MAY HAVE WON,1
11633,federer im happy match it exciting it came new york go emotion,Federer: 'I'm very happy with the match. It was very exciting. It's why I came to New York to go through these emotions' #USOpen,1
11634,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11635,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11636,rt roger,RT @andresthebest89: Roger #USOpen,0
11637,what match roger survives tough st round opponent,What a match! Roger survives a tough 1st round opponent. #USOpen,0
11638,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11639,going something big year took federer set cant wait see improves year,@FTiafoe is going to be something big in a few years. Took Federer to 5 sets. Can't wait to see how he improves over the years. #USOpen,1
11640,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11641,roger end tiafoe cant go away sad thriller coravccl,"Roger won in the end, but Tiafoe can't go away sad after that thriller. #USOpen https://t.co/972R9avCcL",0
11642,federer battle tonight got job done kudos tiafoe player watch future,"Federer was in a battle tonight, but did what he had to do and got the job done. Kudos to Tiafoe, a player to watch in the future. #USOpen",1
11643,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11644,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11645,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11646,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11647,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11648,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11649,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11650,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11651,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11652,incredible performance tiafoe federer greatest reason tiafoe one day end men major drought,"Incredible performance from Tiafoe, but Federer is the greatest for a reason. Tiafoe will one day end the U.S. men's major drought #usopen",1
11653,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11654,rt federer may have won,RT @blogdiva: FEDERER MAY HAVE WON,1
11655,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11656,rt survival roger federer hold challenge year old france tiafoe win five set marathon,RT @SportsCentre: SURVIVAL: Roger Federer holds off challenge from 19-year-old Frances Tiafoe to win five-set #USOpen marathon. https://t.c…,0
11657,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11658,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11659,way go federer go bed,Way to go Federer now I can go to bed. #USOpen,1
11660,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11661,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11662,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11663,rt it took five set roger federer survived first round scare advance,RT @Sportsnet: It took five sets but Roger Federer survived a first-round scare to advance at the #USOpen.,0
11664,big loud whew man federer struggled emerged winner fiafoe played great no one saw coming setter move rf,"#USOpen big loud whew. Man Federer struggled but emerged the winner. Fiafoe played great. No one saw that coming, a 5-setter. Move on RF.",1
11665,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11666,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11667,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11668,probably one nerve racking match ive ever seen both federer tiafoe played,Probably one of the most nerve racking matches I've ever seen! Both Federer &amp; Tiafoe played with their ❤️s #USOpen,0
11669,federer hard way,Federer does it the hard way! #UsOpen,0
11670,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11671,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11672,whew boy roger barely pulled one what match tiafoe covohklnfc,"Whew boy, Roger barely pulled that one off. What a match from Tiafoe. #USOpen https://t.co/vohKlN3fC1",0
11673,federer lost set tonight entirety wimbledon,Federer lost more sets TONIGHT than he did in the entirety of Wimbledon. #USOpen,0
11674,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11675,want american cheering federer american tiafoe trial treason deported asap,I want all the Americans at the #USOpen who were cheering for Federer over the American Tiafoe to be on trial for treason and deported ASAP,0
11676,rt andre agassi player beat roger federer grand slam,RT @mohanstatsman: Andre Agassi is the only US player to beat Roger Federer in a Grand Slam.,1
11677,federer finally,Federer... finally..,1
11678,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11679,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11680,see bruh almost beat goat shame loss show play anybody,"@FTiafoe I see you Bruh! Almost beat the goat, no shame in that loss at all. Shows you can play with anybody #usopen",0
11681,you bet win roger federer match say kenny mayne espn sportscenter,"""You had to bet $3000 to win $100 in this Roger Federer match"" says Kenny Mayne on ESPN Sportscenter of #Federer #Tiafoe #USOpen",0
11682,finally roger federer get job done coohcwdz france tiafoe fighting end wont try,"Finally,Roger Federer gets d job done after 5 https://t.co/OhcWD4230z to Frances Tiafoe for fighting to d end.I won't try this again #USOpen",1
11683,but federer show legend sub par game today find way go round,"@FTiafoe But Federer shows why he is a legend. Sub-par game today, but finds a way to go through to Round 2",0
11684,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11685,federer rubbish montreal doesnt look better will anyone able punish somehow doubt,Federer was rubbish in Montreal and doesn't look any better here. Will anyone be able to punish him? Somehow doubt it. #USOpen,0
11686,oooopsss that close roger prevails though needed set court good thing going forward,"Oooopsss! That was close but Roger prevails! Though he  needed 5 sets,but only 2:40 on court is a good thing for him going forward.#USOpen",1
11687,did ever think roger federer might lose france tiafoe,Did you ever think Roger Federer might lose to Frances Tiafoe? #USOpen,1
11688,rt this year old france tiafoe broke roger federers serve fifth set coddkvtqm,RT @keithboykin: This 19-year-old Frances Tiafoe just broke Roger Federer's serve in the fifth set at the #USOpen! https://t.co/DDk93vTQm0,0
11689,tiafoe one watch pushed federer five set great match first round love,"Tiafoe is one to watch! Pushed Federer to five sets. Great match, and only just the first round. Love #usopen",1
11690,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11691,it took five set roger federer survived first round scare advance,It took five sets but Roger Federer survived a first-round scare to advance at the #USOpen.,0
11692,talk town what make federer one cogslma,Talk of the Town: #NewYork :What makes Federer one of their own https://t.co/G3S574LmA4 #RogerFederer #UsOpen #NewYork #tennis #atp #Wilson,0
11693,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11694,roger st round biggest test since st,"Roger now 17-0 in the 1st round of the #USOpen, but his biggest test since his very 1st",0
11695,rt this year old france tiafoe broke roger federers serve fifth set coddkvtqm,RT @keithboykin: This 19-year-old Frances Tiafoe just broke Roger Federer's serve in the fifth set at the #USOpen! https://t.co/DDk93vTQm0,0
11696,rt day since roger federer lost american grand slam,RT @bet365_aus: Days since Roger Federer lost to an American at a Grand Slam - 5840.,0
11697,day open federer nadal key advance kerber sent home coxzygyhqlxx cocnwlelzyb,"DAY 2, US OPEN - Federer, Nadal and Keys all advance; Kerber sent home! https://t.co/XzygYHQLxx #USOpen #tennis… https://t.co/CnWlE1Lzyb",0
11698,roger federer game,Roger Federer won the game!,1
11699,another hour day tennis federer set what night here still midnight cochgfzmfpy,Another 13 hour day of tennis at #ArthurAsheStadium and Federer won in 5 sets. What a night! Here still at midnight… https://t.co/c0hgfZMfPy,1
11700,why white dude dont complain black guy face usa open tennis and headache federer,"Why the white dude's don't complain because a black guy is the face of USA on US Open in Tennis,And is being a headache to Federer? #USOpen",0
11701,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11702,rt roger federer real battle france tiafoe colxafmqjj,RT @Metro_Sport: Roger Federer is through but that was a real battle against Frances Tiafoe #USOpen https://t.co/lxA0fMQjJ4,0
11703,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11704,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11705,good fight tiafoe great win roger coigbiagsqe,"Good fight Tiafoe! 👏🏽👏🏽 Great win Roger! 4-6, 6-2, 6-1, 1-6, 6-4 #USOpen https://t.co/IGbI8AGSqE",1
11706,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11707,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11708,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11709,an oddity federer tiafoe rf error ace good effort stay year old,"An oddity: Federer d. Tiafoe 46 62 61 16 64. RF with 56 errors, 17 aces. Good effort to stay in it by the 19-year-old. #USOpen",1
11710,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11711,heart somersault watching match federer edge coiewufwoeo,Heart doing somersaults watching that match. Federer edges through to R2. 🎾🇨🇭 #USOpen https://t.co/ieWu7fWoEO,0
11712,great roger federer he biggest star tennis ever seen,Great for the #USOpen that Roger Federer won. He's the biggest star tennis has ever seen.,1
11713,rt this year old france tiafoe broke roger federers serve fifth set coddkvtqm,RT @keithboykin: This 19-year-old Frances Tiafoe just broke Roger Federer's serve in the fifth set at the #USOpen! https://t.co/DDk93vTQm0,0
11714,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11715,tiafoe little beauty thanks wonderful match making federer work win,"Tiafoe you little beauty! Thanks for the wonderful match, and for making Federer work for his win. #USOpen",1
11716,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11717,rt wow five setter thriller winner federer,RT @AravindJetti: Wow!! Five Setter. Thriller.. Winner... Federer.... #Maestro,0
11718,france tiafoe name wont soon forget federer got away one common saying tennis,"Frances Tiafoe will be a name you won't soon forget. Federer got away with one, which is not a common saying in tennis. #USOpen",0
11719,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11720,federer win nd night entertaining match start kudos young tiafoe putting good fight,Federer wins it in 5. 2nd nights of entertaining matches to start the #UsOpen. Kudos to young Tiafoe for putting up a good fight.,1
11721,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11722,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11723,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11724,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11725,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11726,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11727,that cotpweijysk france tiafoe incredible cant wait watch grow federer federer,"That was https://t.co/tpWEijySK7! Frances Tiafoe, you are incredible. Can't wait to watch you grow! Federer just being Federer! #USOpen",1
11728,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11729,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11730,round already intense match dat federer tho,Round 1 of the #USOpen has already had some intense matches! Dat Federer tho 🎾🎾🎾,0
11731,thats want go evening session week federer set,That's why I want to go to evening sessions week 1. Federer in 5 sets. #USOpen #BUCKETLIST,0
11732,the american tiafoe ranked th world gave roger federer could handle st rd must smiling,The American Tiafoe only ranked 70th in the world gave Roger Federer all he could handle in the 1st rd at #USOpen #Rafa must be smiling.,1
11733,rt survival roger federer hold challenge year old france tiafoe win five set marathon,RT @SportsCentre: SURVIVAL: Roger Federer holds off challenge from 19-year-old Frances Tiafoe to win five-set #USOpen marathon. https://t.c…,0
11734,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11735,rt andre agassi player beat roger federer grand slam,RT @mohanstatsman: Andre Agassi is the only US player to beat Roger Federer in a Grand Slam.,1
11736,rt youd think federer american,RT @protennisfan: You'd think Federer was the American. #USOpen,1
11737,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11738,salute tiafor thought federer gon na breeze final since many player year,Salute to Tiafor. I thought Federer was gonna breeze through to the Finals since so many players are out this year. #USOpen,0
11739,somebody wallet federer sign lol,Somebody has their wallet out for Federer to sign. Lol. #USOpen,1
11740,federer win tough st round match tho,Federer wins! Tough 1st round match tho. 🎾 #USOpen,0
11741,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11742,that first round match federer tiafoe went wire match,That first round #USOpen match with Federer and Tiafoe went down to the wire. 🔥match,0
11743,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11744,federer win th set,Federer wins 6-4 in the 5th set.,1
11745,what first kerber konta federer please no,"What, what, what! First Kerber, then Konta, will that be Federer now? Please No. #TeamFederer #USOpen",1
11746,rt this phew win yay win roger early heart attack too early,"RT @VishakhaRF: This is more of a phew win than a yay win. Roger, too early for heart attacks. TOO EARLY! #USOpen",0
11747,rt roger federer race lead fifth set,RT @ESPNIndia: Roger Federer races to a 5-2 lead in the fifth set,0
11748,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11749,fed find way barely tiafoe real talent he drop shotting outhitting roger,Fed finds a way...barely! Tiafoe is a real talent. He was out-drop-shotting and outhitting Roger.#USOpen #USOpen2017,0
11750,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11751,federer time go sleep,federer won. time to go to sleep. #usopen,0
11752,yep okay federer held nerve better win holy crap pushing fed set joke looking forward seeing,Yep okay Federer held nerve better to win but holy crap @FTiafoe!  Pushing Fed to 5 sets is no joke. Looking forward to seeing more #usopen,1
11753,well played well played hope roger tad bit rusty injury,"Well played @FTiafoe , well played!! Hope Roger is just a tad bit rusty and not have an injury. #USOpen",0
11754,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11755,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11756,rt roger federer survives st round scare france tiafoe,"RT @markhmasters: 🇨🇭🐐 (3) Roger Federer survives #USOpen 1st round scare from 🇺🇸 (70) Frances Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4",0
11757,rt bloody hell made sweat dont roger,RT @NaanumEngineer: Bloody hell. Made me sweat. Don't do this again Roger. #USOpen,0
11758,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11759,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11760,france tiafoe nothing ashamed took roger federer set last game take bow son comjxwijp,"Frances Tiafoe, you have nothing to be ashamed of. Took Roger Federer 5 sets, and to the last game! Take a bow son.… https://t.co/mj7x8Wi7Jp",0
11761,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11762,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11763,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11764,yes roger come you make suffer,Yes Roger! Come on!!!!! #USopen You makes us suffer! #NotCool,1
11765,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11766,never seen new kid taken match th set almost beaten federer guy francis tiafoe got great future,never seen a new Kid taken the Match to 5th Set and almost Beaten Federer... this guy Francis Tiafoe got great future #USOpen,1
11767,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11768,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
